"assignment_id","id","created_by","updated_by","start_date","end_date"
"1492","10","73","73","2019-11-6 17:00:00","2019-11-6 18:00:00"
"1493","10","73","73","2019-11-13 07:00:00","2019-11-13 08:00:00"
"1494","8","73","73","2019-11-11 10:00:00","2019-11-11 11:00:00"
"1495","10","73","73","2019-11-11 12:00:00","2019-11-11 13:00:00"
"1496","10","73","73","2019-11-7 13:00:00","2019-11-7 14:00:00"
"1497","10","73","73","2019-11-8 10:00:00","2019-11-8 11:00:00"
"1498","10","73","73","2019-11-13 10:00:00","2019-11-13 11:00:00"
"1499","3","73","73","2019-11-8 15:00:00","2019-11-8 16:00:00"
"1500","10","73","73","2019-11-8 12:00:00","2019-11-8 13:00:00"
"1501","1","73","73","2019-11-11 15:00:00","2019-11-11 16:00:00"
"1502","10","73","73","2019-11-8 16:00:00","2019-11-8 17:00:00"
"1503","3","73","73","2019-11-12 12:00:00","2019-11-12 13:00:00"
"1504","10","73","73","2019-11-9 14:00:00","2019-11-9 15:00:00"
"1506","3","73","73","2019-11-14 09:00:00","2019-11-14 10:00:00"
"1507","10","73","73","2019-11-11 16:00:00","2019-11-11 17:00:00"
"1508","10","73","73","2019-11-11 07:00:00","2019-11-11 08:00:00"
"1510","10","73","73","2019-11-12 09:00:00","2019-11-12 10:00:00"
"1511","3","73","73","2019-11-11 17:00:00","2019-11-11 18:00:00"
"1512","10","73","73","2019-11-14 10:30:00","2019-11-14 11:30:00"
"1513","1","73","73","2019-11-11 17:00:00","2019-11-11 18:00:00"
"1515","10","73","73","2019-11-12 15:00:00","2019-11-12 16:00:00"
"1516","10","73","73","2019-11-13 12:30:00","2019-11-13 13:30:00"
"1517","10","73","73","2019-11-26 09:00:00","2019-11-26 10:00:00"
"1518","10","73","73","2019-11-21 10:00:00","2019-11-21 11:00:00"
"1519","1","73","73","2019-11-13 11:00:00","2019-11-13 12:00:00"
"1520","1","73","73","2019-11-13 11:00:00","2019-11-13 12:00:00"
"1521","14","73","73","2019-11-19 13:00:00","2019-11-19 14:00:00"
"1522","10","73","73","2019-11-13 17:00:00","2019-11-13 18:00:00"
"1523","3","73","73","2019-11-14 10:00:00","2019-11-14 11:00:00"
"1525","10","73","73","2019-11-14 14:00:00","2019-11-14 15:00:00"
"1526","10","73","73","2019-11-14 14:00:00","2019-11-14 15:00:00"
"1527","10","73","73","2019-11-15 09:00:00","2019-11-15 10:00:00"
"1528","3","73","73","2019-11-14 16:00:00","2019-11-14 17:00:00"
"1529","3","73","73","2019-11-15 09:00:00","2019-11-15 10:00:00"
"1530","3","73","73","2019-11-14 20:30:00","2019-11-14 21:30:00"
"1531","10","73","73","2019-11-15 11:00:00","2019-11-15 12:00:00"
"1532","10","73","73","2019-11-16 12:00:00","2019-11-16 13:00:00"
"1533","3","73","73","2019-11-15 14:00:00","2019-11-15 15:00:00"
"1534","10","73","73","2019-11-16 09:00:00","2019-11-16 10:00:00"
"1535","10","73","73","2019-11-19 11:15:00","2019-11-19 12:15:00"
"1536","14","73","73","2019-11-21 12:00:00","2019-11-21 13:00:00"
"1537","14","73","73","2019-11-16 10:00:00","2019-11-16 11:00:00"
"1538","3","73","73","2019-11-16 09:00:00","2019-11-16 10:00:00"
"1539","10","73","73","2019-11-16 17:00:00","2019-11-16 18:00:00"
"1540","10","73","73","2019-11-17 14:00:00","2019-11-17 15:00:00"
"1541","1","73","73","2019-11-18 10:00:00","2019-11-18 11:00:00"
"1542","10","73","73","2019-11-18 12:00:00","2019-11-18 13:00:00"
"1544","10","73","73","2019-11-19 12:00:00","2019-11-19 13:00:00"
"1545","1","73","73","2019-11-21 09:30:00","2019-11-21 10:30:00"
"1547","14","73","73","2019-11-26 10:00:00","2019-11-26 11:00:00"
"1548","10","73","73","2019-11-20 12:00:00","2019-11-20 13:00:00"
"1549","14","73","73","2019-11-20 13:00:00","2019-11-20 14:00:00"
"1550","3","73","73","2019-11-20 14:00:00","2019-11-20 15:00:00"
"1551","10","73","73","2019-11-20 16:00:00","2019-11-20 17:00:00"
"1554","10","73","73","2019-11-21 16:00:00","2019-11-21 17:00:00"
"1555","8","73","73","2019-11-22 14:00:00","2019-11-22 15:00:00"
"1556","10","73","73","2019-11-25 10:30:00","2019-11-25 11:30:00"
"1557","10","73","73","2019-12-9 12:00:00","2019-12-9 13:00:00"
"1558","10","73","73","2019-11-25 14:00:00","2019-11-25 15:00:00"
"1559","1","73","73","2019-11-25 09:00:00","2019-11-25 10:00:00"
"1560","8","73","73","2019-12-13 08:00:00","2019-12-13 09:00:00"
"1561","10","73","73","2019-11-27 11:00:00","2019-11-27 12:00:00"
"1563","3","73","73","2019-11-26 12:00:00","2019-11-26 13:00:00"
"1564","10","73","73","2019-12-3 09:30:00","2019-12-3 10:30:00"
"1565","10","73","73","2019-11-26 11:30:00","2019-11-26 12:30:00"
"1566","14","73","73","2019-11-26 13:00:00","2019-11-26 14:00:00"
"1567","1","73","73","2019-11-26 16:00:00","2019-11-26 17:00:00"
"1569","10","73","73","2019-12-3 13:00:00","2019-12-3 14:00:00"
"1570","10","73","73","2019-12-3 14:00:00","2019-12-3 15:00:00"
"1571","3","73","73","2019-12-4 14:00:00","2019-12-4 15:00:00"
"1572","10","73","73","2019-12-4 08:30:00","2019-12-4 09:30:00"
"1573","10","73","73","2019-12-5 14:00:00","2019-12-5 15:00:00"
"1574","10","73","73","2019-12-4 11:00:00","2019-12-4 12:00:00"
"1575","10","73","73","2019-12-6 12:00:00","2019-12-6 13:00:00"
"1576","10","73","73","2019-12-6 17:00:00","2019-12-6 18:00:00"
"1577","10","73","73","2019-12-7 09:00:00","2019-12-7 10:00:00"
"1578","3","73","73","2019-12-12 09:30:00","2019-12-12 10:30:00"
"1579","3","73","73","2019-12-12 08:30:00","2019-12-12 09:30:00"
"1580","3","73","73","2019-12-11 16:00:00","2019-12-11 17:00:00"
"1581","8","73","73","2019-12-10 12:30:00","2019-12-10 13:30:00"
"1582","1","73","73","2019-12-9 15:00:00","2019-12-9 16:00:00"
"1583","1","73","73","2019-12-19 10:30:00","2019-12-19 11:30:00"
"1584","8","73","73","2019-12-10 16:00:00","2019-12-10 17:00:00"
"1586","1","73","73","2019-12-10 17:00:00","2019-12-10 18:00:00"
"1587","1","73","73","2019-12-11 10:21:00","2019-12-11 11:21:00"
"1588","1","73","73","2019-12-11 12:00:00","2019-12-11 13:00:00"
"1589","8","73","73","2019-12-11 16:30:00","2019-12-11 17:30:00"
"1590","10","73","73","2019-12-18 09:00:00","2019-12-18 10:00:00"
"1591","8","73","73","2019-12-12 11:00:00","2019-12-12 12:00:00"
"1592","8","73","73","2019-12-12 15:00:00","2019-12-12 16:00:00"
"1593","8","73","73","2019-12-14 08:00:00","2019-12-14 09:00:00"
"1594","3","73","73","2019-12-13 11:00:00","2019-12-13 12:00:00"
"1595","8","73","73","2019-12-14 10:00:00","2019-12-14 11:00:00"
"1596","8","73","73","2019-12-14 14:00:00","2019-12-14 15:00:00"
"1597","8","73","73","2019-12-14 17:00:00","2019-12-14 18:00:00"
"1599","8","73","73","2019-12-14 17:00:00","2019-12-14 18:00:00"
"1600","8","73","73","2019-12-15 13:00:00","2019-12-15 14:00:00"
"1601","8","73","73","2019-12-14 22:00:00","2019-12-14 23:00:00"
"1602","8","73","73","2019-12-16 13:00:00","2019-12-16 14:00:00"
"1603","8","73","73","2019-12-17 10:00:00","2019-12-17 11:00:00"
"1604","1","73","73","2019-12-20 11:00:00","2019-12-20 12:00:00"
"1605","2","73","73","2019-12-16 12:00:00","2019-12-16 13:00:00"
"1606","8","73","73","2019-12-18 10:00:00","2019-12-18 11:00:00"
"1608","2","73","73","2019-12-16 16:00:00","2019-12-16 17:00:00"
"1609","2","73","73","2019-12-20 09:00:00","2019-12-20 10:00:00"
"1610","2","73","73","2019-12-18 12:30:00","2019-12-18 13:30:00"
"1611","2","73","73","2019-12-17 15:00:00","2019-12-17 16:00:00"
"1612","2","73","73","2019-12-17 08:00:00","2019-12-17 09:00:00"
"1613","8","73","73","2019-12-19 14:00:00","2019-12-19 15:00:00"
"1614","8","73","73","2019-12-17 14:00:00","2019-12-17 15:00:00"
"1615","8","73","73","2019-12-17 17:00:00","2019-12-17 18:00:00"
"1616","2","73","73","2019-12-17 16:00:00","2019-12-17 17:00:00"
"1617","8","73","73","2019-12-17 17:00:00","2019-12-17 18:00:00"
"1618","8","73","73","2019-12-17 19:00:00","2019-12-17 20:00:00"
"1619","3","73","73","2019-12-19 15:00:00","2019-12-19 16:00:00"
"1620","2","73","73","2019-12-18 16:30:00","2019-12-18 17:30:00"
"1621","8","73","73","2019-12-18 08:00:00","2019-12-18 09:00:00"
"1622","10","73","73","2019-12-18 13:00:00","2019-12-18 14:00:00"
"1623","8","73","73","2019-12-18 17:00:00","2019-12-18 18:00:00"
"1625","2","73","73","2019-12-18 15:00:00","2019-12-18 16:00:00"
"1626","8","73","73","2019-12-19 09:00:00","2019-12-19 10:00:00"
"1627","8","73","73","2019-12-23 15:30:00","2019-12-23 16:30:00"
"1628","10","73","73","2019-12-19 18:00:00","2019-12-19 19:00:00"
"1629","3","73","73","2019-12-20 08:00:00","2019-12-20 09:00:00"
"1630","2","73","73","2019-12-19 15:00:00","2019-12-19 16:00:00"
"1631","1","73","73","2019-12-19 13:00:00","2019-12-19 14:00:00"
"1632","3","73","73","2019-12-20 10:00:00","2019-12-20 11:00:00"
"1633","10","73","73","2020-1-9 08:00:00","2020-1-9 09:00:00"
"1634","10","73","73","2019-12-21 13:00:00","2019-12-21 14:00:00"
"1635","8","73","73","2019-12-21 08:00:00","2019-12-21 09:00:00"
"1636","10","73","73","2019-12-22 13:00:00","2019-12-22 14:00:00"
"1637","10","73","73","2019-12-23 09:00:00","2019-12-23 10:00:00"
"1638","8","73","73","2019-12-23 10:00:00","2019-12-23 11:00:00"
"1639","8","73","73","2019-12-24 08:00:00","2019-12-24 09:00:00"
"1640","10","73","73","2019-12-30 10:00:00","2019-12-30 11:00:00"
"1641","10","73","73","2019-12-23 13:00:00","2019-12-23 14:00:00"
"1642","10","73","73","2019-12-23 10:30:00","2019-12-23 11:30:00"
"1643","10","73","73","2019-12-24 09:00:00","2019-12-24 10:00:00"
"1644","10","73","73","2019-12-23 17:00:00","2019-12-23 18:00:00"
"1645","8","73","73","2019-12-23 14:00:00","2019-12-23 15:00:00"
"1646","10","73","73","2019-12-23 15:30:00","2019-12-23 16:30:00"
"1647","3","73","73","2019-12-24 10:00:00","2019-12-24 11:00:00"
"1648","10","73","73","2019-12-24 09:30:00","2019-12-24 10:30:00"
"1649","8","73","73","2019-12-24 13:00:00","2019-12-24 14:00:00"
"1650","10","73","73","2019-12-24 15:00:00","2019-12-24 16:00:00"
"1651","10","73","73","2019-12-26 11:00:00","2019-12-26 12:00:00"
"1652","8","73","73","2019-12-26 12:00:00","2019-12-26 13:00:00"
"1653","3","73","73","2019-12-26 14:00:00","2019-12-26 15:00:00"
"1654","10","73","73","2019-12-26 15:00:00","2019-12-26 16:00:00"
"1655","8","73","73","2020-1-7 13:00:00","2020-1-7 14:00:00"
"1656","8","73","73","2019-12-26 16:00:00","2019-12-26 17:00:00"
"1657","3","73","73","2019-12-26 17:00:00","2019-12-26 18:00:00"
"1658","10","73","73","2019-12-27 07:30:00","2019-12-27 08:30:00"
"1659","10","73","73","2019-12-27 10:00:00","2019-12-27 11:00:00"
"1660","8","73","73","2019-12-27 10:00:00","2019-12-27 11:00:00"
"1661","10","73","73","2019-12-27 14:00:00","2019-12-27 15:00:00"
"1662","8","73","73","2019-12-27 12:00:00","2019-12-27 13:00:00"
"1663","8","73","73","2019-12-27 17:00:00","2019-12-27 18:00:00"
"1664","8","73","73","2020-1-2 08:00:00","2020-1-2 09:00:00"
"1665","8","73","73","2019-12-28 09:00:00","2019-12-28 10:00:00"
"1666","10","73","73","2019-12-28 07:00:00","2019-12-28 08:00:00"
"1667","8","73","73","2019-12-27 18:30:00","2019-12-27 19:30:00"
"1668","8","73","73","2019-12-28 10:00:00","2019-12-28 11:00:00"
"1669","8","73","73","2019-12-28 12:00:00","2019-12-28 13:00:00"
"1670","8","73","73","2019-12-28 13:30:00","2019-12-28 14:30:00"
"1671","10","73","73","2019-12-29 10:00:00","2019-12-29 11:00:00"
"1672","10","73","73","2019-12-29 14:00:00","2019-12-29 15:00:00"
"1673","8","73","73","2019-12-30 11:00:00","2019-12-30 12:00:00"
"1674","3","73","73","2019-12-30 11:00:00","2019-12-30 12:00:00"
"1676","3","73","73","2019-12-30 13:00:00","2019-12-30 14:00:00"
"1677","8","73","73","2019-12-30 16:00:00","2019-12-30 17:00:00"
"1679","10","73","73","2019-12-30 16:00:00","2019-12-30 17:00:00"
"1680","3","73","73","2020-1-1 11:00:00","2020-1-1 12:00:00"
"1681","10","73","73","2019-12-31 14:00:00","2019-12-31 15:00:00"
"1682","10","73","73","2020-1-3 11:30:00","2020-1-3 12:30:00"
"1683","8","73","73","2020-1-2 13:00:00","2020-1-2 14:00:00"
"1684","8","73","73","2020-1-3 13:30:00","2020-1-3 14:30:00"
"1685","8","73","73","2020-1-2 16:00:00","2020-1-2 17:00:00"
"1686","10","73","73","2020-1-8 13:30:00","2020-1-8 14:30:00"
"1687","8","73","73","2020-1-3 09:00:00","2020-1-3 10:00:00"
"1688","10","73","73","2020-1-3 12:00:00","2020-1-3 13:00:00"
"1689","8","73","73","2020-1-3 16:00:00","2020-1-3 17:00:00"
"1691","8","73","73","2020-1-4 09:00:00","2020-1-4 10:00:00"
"1692","1","73","73","2020-1-7 14:00:00","2020-1-7 15:00:00"
"1693","10","73","73","2020-1-10 10:00:00","2020-1-10 11:00:00"
"1694","10","73","73","2020-1-4 09:00:00","2020-1-4 10:00:00"
"1695","10","73","73","2020-1-4 15:30:00","2020-1-4 16:30:00"
"1696","8","73","73","2020-1-4 17:00:00","2020-1-4 18:00:00"
"1697","10","73","73","2020-1-14 14:00:00","2020-1-14 15:00:00"
"1698","10","73","73","2020-1-9 01:30:00","2020-1-9 02:30:00"
"1699","8","73","73","2020-1-6 12:30:00","2020-1-6 13:30:00"
"1700","3","73","73","2020-1-7 13:00:00","2020-1-7 14:00:00"
"1701","8","73","73","2020-1-6 13:00:00","2020-1-6 14:00:00"
"1702","10","73","73","2020-1-8 10:00:00","2020-1-8 11:00:00"
"1703","3","73","73","2020-1-8 14:00:00","2020-1-8 15:00:00"
"1704","8","73","73","2020-1-8 10:00:00","2020-1-8 11:00:00"
"1705","3","73","73","2020-1-9 08:30:00","2020-1-9 09:30:00"
"1706","8","73","73","2020-1-16 09:00:00","2020-1-16 10:00:00"
"1707","10","73","73","2020-1-9 16:00:00","2020-1-9 17:00:00"
"1708","10","73","73","2020-1-8 16:00:00","2020-1-8 17:00:00"
"1709","8","73","73","2020-1-10 09:00:00","2020-1-10 10:00:00"
"1710","10","73","73","2020-1-10 12:30:00","2020-1-10 13:30:00"
"1711","10","73","73","2020-1-10 14:00:00","2020-1-10 15:00:00"
"1712","3","73","73","2020-1-14 11:00:00","2020-1-14 12:00:00"
"1713","8","73","73","2020-1-14 12:00:00","2020-1-14 13:00:00"
"1714","10","73","73","2020-1-14 12:00:00","2020-1-14 13:00:00"
"1715","10","73","73","2020-1-13 12:30:00","2020-1-13 13:30:00"
"1716","10","73","73","2020-1-10 23:00:00","2020-1-10 00:00:00"
"1717","10","73","73","2020-1-11 09:00:00","2020-1-11 10:00:00"
"1718","8","73","73","2020-1-11 09:00:00","2020-1-11 10:00:00"
"1719","10","73","73","2020-1-17 12:00:00","2020-1-17 13:00:00"
"1720","10","73","73","2020-1-12 09:00:00","2020-1-12 10:00:00"
"1721","3","73","73","2020-1-14 14:00:00","2020-1-14 15:00:00"
"1722","8","73","73","2020-1-13 14:00:00","2020-1-13 15:00:00"
"1723","10","73","73","2020-1-21 09:00:00","2020-1-21 10:00:00"
"1724","8","73","73","2020-1-16 11:00:00","2020-1-16 12:00:00"
"1725","8","73","73","2020-1-20 09:00:00","2020-1-20 10:00:00"
"1726","8","73","73","2020-1-14 17:00:00","2020-1-14 18:00:00"
"1727","3","73","73","2020-1-14 16:00:00","2020-1-14 17:00:00"
"1728","8","73","73","2020-1-21 12:00:00","2020-1-21 13:00:00"
"1729","10","73","73","2020-1-15 15:00:00","2020-1-15 16:00:00"
"1730","8","73","73","2020-1-15 13:00:00","2020-1-15 14:00:00"
"1732","3","73","73","2020-1-14 16:00:00","2020-1-14 17:00:00"
"1733","10","73","73","2020-1-16 11:00:00","2020-1-16 12:00:00"
"1734","8","73","73","2020-1-17 11:00:00","2020-1-17 12:00:00"
"1735","8","73","73","2020-1-17 11:00:00","2020-1-17 12:00:00"
"1737","8","73","73","2020-1-17 14:00:00","2020-1-17 15:00:00"
"1738","10","73","73","2020-1-22 13:00:00","2020-1-22 14:00:00"
"1739","10","73","73","2020-1-20 14:00:00","2020-1-20 15:00:00"
"1740","10","73","73","2020-1-20 17:00:00","2020-1-20 18:00:00"
"1742","8","73","73","2020-1-24 14:00:00","2020-1-24 15:00:00"
"1744","8","73","73","2020-1-24 09:00:00","2020-1-24 10:00:00"
"1745","8","73","73","2020-1-23 14:00:00","2020-1-23 15:00:00"
"1746","10","73","73","2020-1-21 15:00:00","2020-1-21 16:00:00"
"1749","8","73","73","2020-1-22 13:00:00","2020-1-22 14:00:00"
"1750","10","73","73","2020-1-29 11:30:00","2020-1-29 12:30:00"
"1751","10","73","73","2020-1-28 15:00:00","2020-1-28 16:00:00"
"1752","8","73","73","2020-1-28 08:30:00","2020-1-28 09:30:00"
"1753","8","73","73","2020-1-30 10:00:00","2020-1-30 11:00:00"
"1754","10","73","73","2020-1-23 09:00:00","2020-1-23 10:00:00"
"1755","10","73","73","2020-1-24 10:00:00","2020-1-24 11:00:00"
"1756","10","73","73","2020-1-23 15:00:00","2020-1-23 16:00:00"
"1757","8","73","73","2020-1-23 16:00:00","2020-1-23 17:00:00"
"1758","8","73","73","2020-1-24 08:00:00","2020-1-24 09:00:00"
"1759","3","73","73","2020-1-23 22:00:00","2020-1-23 23:00:00"
"1760","8","73","73","2020-1-24 12:00:00","2020-1-24 13:00:00"
"1761","10","73","73","2020-1-29 08:00:00","2020-1-29 09:00:00"
"1762","10","73","73","2020-1-27 15:00:00","2020-1-27 16:00:00"
"1763","10","73","73","2020-1-27 13:45:00","2020-1-27 14:45:00"
"1764","10","73","73","2020-1-31 17:00:00","2020-1-31 18:00:00"
"1765","10","73","73","2020-1-31 12:00:00","2020-1-31 13:00:00"
"1766","8","73","73","2020-2-11 14:00:00","2020-2-11 15:00:00"
"1767","10","73","73","2020-1-30 09:00:00","2020-1-30 10:00:00"
"1768","10","73","73","2020-1-30 15:00:00","2020-1-30 16:00:00"
"1769","10","73","73","2020-2-6 10:00:00","2020-2-6 11:00:00"
"1770","10","73","73","2020-1-31 09:00:00","2020-1-31 10:00:00"
"1772","10","73","73","2020-2-3 14:00:00","2020-2-3 15:00:00"
"1773","8","73","73","2020-2-1 11:00:00","2020-2-1 12:00:00"
"1774","2","73","73","2020-2-6 12:00:00","2020-2-6 13:00:00"
"1775","10","73","73","2020-2-4 05:00:00","2020-2-4 06:00:00"
"1776","10","73","73","2020-2-3 17:00:00","2020-2-3 18:00:00"
"1778","10","73","73","2020-2-4 13:00:00","2020-2-4 14:00:00"
"1779","10","73","73","2020-2-12 07:30:00","2020-2-12 08:30:00"
"1780","10","73","73","2020-2-5 13:00:00","2020-2-5 14:00:00"
"1781","10","73","73","2020-2-7 08:30:00","2020-2-7 09:30:00"
"1782","10","73","73","2020-2-5 19:30:00","2020-2-5 20:30:00"
"1783","10","73","73","2020-2-6 17:00:00","2020-2-6 18:00:00"
"1784","10","73","73","2020-2-7 11:00:00","2020-2-7 12:00:00"
"1785","3","73","73","2020-2-12 11:00:00","2020-2-12 12:00:00"
"1786","1","73","73","2020-2-7 12:00:00","2020-2-7 13:00:00"
"1787","10","73","73","2020-2-7 09:00:00","2020-2-7 10:00:00"
"1789","2","73","73","2020-2-7 17:00:00","2020-2-7 18:00:00"
"1790","8","73","73","2020-2-8 07:00:00","2020-2-8 08:00:00"
"1791","3","73","73","2020-2-7 15:00:00","2020-2-7 16:00:00"
"1792","1","73","73","2020-2-7 15:00:00","2020-2-7 16:00:00"
"1793","10","73","73","2020-2-7 13:00:00","2020-2-7 13:30:00"
"1794","10","73","73","2020-2-8 09:00:00","2020-2-8 10:00:00"
"1795","8","73","73","2020-2-8 11:00:00","2020-2-8 12:00:00"
"1796","10","73","73","2020-2-8 12:00:00","2020-2-8 13:00:00"
"1797","3","73","73","2020-3-5 09:00:00","2020-3-5 10:00:00"
"1798","8","73","73","2020-2-7 16:00:00","2020-2-7 17:00:00"
"1801","1","73","73","2020-2-7 17:30:00","2020-2-7 19:30:00"
"1803","3","73","73","2020-2-12 16:00:00","2020-2-12 17:00:00"
"1804","3","73","73","2020-2-7 17:30:00","2020-2-7 18:30:00"
"1805","2","73","73","2020-2-8 09:00:00","2020-2-8 10:00:00"
"1806","10","73","73","2020-2-7 17:00:00","2020-2-7 18:00:00"
"1807","10","73","73","2020-2-9 09:00:00","2020-2-9 10:00:00"
"1808","2","73","73","2020-2-8 10:00:00","2020-2-8 11:00:00"
"1809","10","73","73","2020-2-11 08:00:00","2020-2-11 09:00:00"
"1810","10","73","73","2020-2-11 10:00:00","2020-2-11 11:00:00"
"1811","10","73","73","2020-2-11 13:00:00","2020-2-11 14:00:00"
"1812","8","73","73","2020-2-11 10:00:00","2020-2-11 11:00:00"
"1813","10","73","73","2020-2-11 16:00:00","2020-2-11 17:00:00"
"1814","10","73","73","2020-2-10 04:30:00","2020-2-10 05:30:00"
"1815","10","73","73","2020-2-10 17:00:00","2020-2-10 18:00:00"
"1816","8","73","73","2020-2-13 16:00:00","2020-2-13 17:00:00"
"1817","10","73","73","2020-2-11 17:00:00","2020-2-11 18:00:00"
"1818","1","73","73","2020-2-19 13:00:00","2020-2-19 14:00:00"
"1819","10","73","73","2020-2-12 11:00:00","2020-2-12 12:00:00"
"1820","3","73","73","2020-2-12 09:00:00","2020-2-12 10:00:00"
"1821","3","73","73","2020-2-17 09:00:00","2020-2-17 10:00:00"
"1822","8","73","73","2020-2-11 15:00:00","2020-2-11 16:00:00"
"1823","8","73","73","2020-2-11 16:30:00","2020-2-11 17:30:00"
"1824","10","73","73","2020-2-14 13:00:00","2020-2-14 14:00:00"
"1825","10","73","73","2020-2-12 16:00:00","2020-2-12 17:00:00"
"1826","8","73","73","2020-2-13 10:00:00","2020-2-13 11:00:00"
"1827","3","73","73","2020-2-13 12:00:00","2020-2-13 13:00:00"
"1828","10","73","73","2020-2-12 09:00:00","2020-2-12 10:00:00"
"1829","2","73","73","2020-2-18 15:00:00","2020-2-18 16:00:00"
"1830","8","73","73","2020-2-12 15:00:00","2020-2-12 16:00:00"
"1831","10","73","73","2020-2-12 16:00:00","2020-2-12 17:00:00"
"1833","10","73","73","2020-2-13 10:00:00","2020-2-13 11:00:00"
"1834","10","73","73","2020-2-13 14:30:00","2020-2-13 15:30:00"
"1835","2","73","73","2020-2-21 10:30:00","2020-2-21 11:30:00"
"1836","8","73","73","2020-2-13 13:00:00","2020-2-13 14:00:00"
"1837","10","73","73","2020-2-17 10:00:00","2020-2-17 11:00:00"
"1838","8","73","73","2020-2-14 12:30:00","2020-2-14 13:30:00"
"1839","10","73","73","2020-2-14 16:00:00","2020-2-14 17:00:00"
"1840","10","73","73","2020-2-17 15:00:00","2020-2-17 16:00:00"
"1842","2","73","73","2020-2-20 11:00:00","2020-2-20 12:00:00"
"1843","10","73","73","2020-2-15 13:00:00","2020-2-15 14:00:00"
"1844","3","73","73","2020-3-3 11:00:00","2020-3-3 12:00:00"
"1845","10","73","73","2020-2-18 12:00:00","2020-2-18 13:00:00"
"1846","10","73","73","2020-2-18 14:00:00","2020-2-18 15:00:00"
"1847","2","73","73","2020-2-18 11:30:00","2020-2-18 12:30:00"
"1848","10","73","73","2020-2-19 10:00:00","2020-2-19 11:00:00"
"1849","10","73","73","2020-2-18 17:00:00","2020-2-18 18:00:00"
"1851","10","73","73","2020-2-19 14:00:00","2020-2-19 15:00:00"
"1852","10","73","73","2020-2-20 09:00:00","2020-2-20 10:00:00"
"1853","10","73","73","2020-2-20 09:00:00","2020-2-20 10:00:00"
"1854","10","73","73","2020-2-20 15:00:00","2020-2-20 16:00:00"
"1855","10","73","73","2020-3-5 11:00:00","2020-3-5 12:00:00"
"1856","2","73","73","2020-2-20 15:00:00","2020-2-20 16:00:00"
"1857","10","73","73","2020-2-21 08:00:00","2020-2-21 09:00:00"
"1858","8","73","73","2020-2-22 08:00:00","2020-2-22 09:00:00"
"1860","8","73","73","2020-2-25 09:00:00","2020-2-25 10:00:00"
"1861","8","73","73","2020-2-25 12:00:00","2020-2-25 13:00:00"
"1862","1","73","73","2020-2-25 16:00:00","2020-2-25 17:00:00"
"1864","1","73","73","2020-2-25 14:00:00","2020-2-25 15:00:00"
"1865","8","73","73","2020-2-28 12:00:00","2020-2-28 13:00:00"
"1866","8","73","73","2020-2-25 14:00:00","2020-2-25 15:00:00"
"1867","8","73","73","2020-2-25 17:00:00","2020-2-25 18:00:00"
"1868","10","73","73","2020-2-26 10:00:00","2020-2-26 11:00:00"
"1869","3","73","73","2020-3-2 09:30:00","2020-3-2 10:30:00"
"1870","8","73","73","2020-2-27 10:00:00","2020-2-27 11:00:00"
"1871","10","73","73","2020-2-26 16:00:00","2020-2-26 17:00:00"
"1872","10","73","73","2020-2-27 15:30:00","2020-2-27 16:30:00"
"1873","8","73","73","2020-2-26 16:00:00","2020-2-26 17:00:00"
"1874","2","73","73","2020-3-3 11:00:00","2020-3-3 12:00:00"
"1876","3","73","73","2020-2-27 16:00:00","2020-2-27 17:00:00"
"1877","10","73","73","2020-3-6 14:00:00","2020-3-6 15:00:00"
"1878","10","73","73","2020-2-29 09:00:00","2020-2-29 10:00:00"
"1879","10","73","73","2020-3-10 13:00:00","2020-3-10 14:00:00"
"1880","10","73","73","2020-3-3 13:00:00","2020-3-3 14:00:00"
"1881","10","73","73","2020-3-6 08:00:00","2020-3-6 09:00:00"
"1882","10","73","73","2020-3-2 15:30:00","2020-3-2 16:30:00"
"1883","10","73","73","2020-3-11 13:00:00","2020-3-11 14:00:00"
"1884","2","73","73","2020-3-4 13:00:00","2020-3-4 14:00:00"
"1885","10","73","73","2020-3-3 16:00:00","2020-3-3 17:00:00"
"1886","10","73","73","2020-3-4 10:30:00","2020-3-4 11:30:00"
"1888","8","73","73","2020-3-5 08:00:00","2020-3-5 09:00:00"
"1889","10","73","73","2020-3-5 09:00:00","2020-3-5 10:00:00"
"1890","10","73","73","2020-3-5 15:00:00","2020-3-5 16:00:00"
"1891","10","73","73","2020-3-6 10:00:00","2020-3-6 11:00:00"
"1894","2","73","73","2020-3-6 14:00:00","2020-3-6 15:00:00"
"1895","8","73","73","2020-3-9 14:00:00","2020-3-9 15:00:00"
"1896","2","73","73","2020-3-10 10:00:00","2020-3-10 11:00:00"
"1897","8","73","73","2020-3-6 08:00:00","2020-3-6 09:00:00"
"1898","8","73","73","2020-3-10 10:00:00","2020-3-10 11:00:00"
"1899","8","73","73","2020-3-9 10:00:00","2020-3-9 11:00:00"
"1900","10","73","73","2020-3-10 11:30:00","2020-3-10 12:30:00"
"1902","10","73","73","2020-3-11 09:00:00","2020-3-11 10:00:00"
"1903","8","73","73","2020-3-10 14:00:00","2020-3-10 15:00:00"
"1905","1","73","73","2020-3-11 17:00:00","2020-3-11 18:00:00"
"1906","10","73","73","2020-3-11 15:00:00","2020-3-11 16:00:00"
"1907","10","73","73","2020-3-13 10:00:00","2020-3-13 11:00:00"
"1908","10","73","73","2020-3-13 11:00:00","2020-3-13 12:00:00"
